"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group C","some college","standard","none","46","56","59"
"female","group C","some high school","standard","completed","51","67","64"
"male","group C","associate's degree","standard","completed","99","88","97"
"female","group C","bachelor's degree","free/reduced","none","77","91","84"
"male","group D","bachelor's degree","standard","none","82","70","72"
"female","group B","some high school","free/reduced","none","41","56","55"
"male","group C","high school","standard","none","81","67","65"
"male","group B","some college","standard","none","56","51","51"
"female","group D","high school","standard","none","67","85","85"
"male","group B","bachelor's degree","standard","none","56","45","38"
"female","group D","some high school","standard","none","71","90","77"
"female","group C","some college","standard","none","58","66","70"
"female","group B","bachelor's degree","standard","completed","78","87","90"
"male","group C","some college","standard","completed","75","66","71"
"female","group C","bachelor's degree","standard","none","78","85","88"
"female","group E","associate's degree","standard","completed","67","72","73"
"female","group D","high school","free/reduced","completed","74","85","91"
"female","group D","high school","standard","none","67","85","83"
"male","group B","high school","standard","none","53","42","41"
"female","group B","some college","free/reduced","none","60","61","56"
"male","group D","associate's degree","standard","completed","82","84","83"
"female","group B","some high school","free/reduced","completed","60","67","76"
"female","group C","some college","standard","completed","73","89","86"
"male","group D","some high school","standard","completed","76","82","77"
"female","group D","associate's degree","standard","completed","46","52","59"
"female","group C","some high school","standard","completed","35","50","52"
"male","group C","some high school","standard","completed","65","59","63"
"female","group D","bachelor's degree","standard","none","44","56","63"
"female","group D","associate's degree","standard","completed","88","86","91"
"male","group D","some high school","standard","none","60","62","53"
"female","group C","some college","free/reduced","none","51","65","64"
"female","group B","some high school","free/reduced","none","50","58","55"
"male","group C","some high school","standard","none","67","62","54"
"female","group B","bachelor's degree","standard","completed","71","78","87"
"female","group B","bachelor's degree","standard","completed","83","93","95"
"male","group C","some high school","standard","none","61","56","54"
"male","group C","high school","free/reduced","none","50","49","41"
"female","group D","master's degree","free/reduced","none","53","69","60"
"female","group C","associate's degree","standard","completed","65","71","70"
"male","group D","high school","standard","none","75","79","75"
"female","group A","some high school","standard","none","63","79","71"
"male","group C","high school","free/reduced","none","64","70","63"
"female","group C","some high school","standard","none","64","71","68"
"male","group C","associate's degree","standard","none","77","78","71"
"male","group C","associate's degree","free/reduced","none","77","67","62"
"female","group C","associate's degree","standard","none","44","54","49"
"male","group D","some college","free/reduced","completed","70","64","67"
"female","group C","associate's degree","standard","completed","78","84","83"
"male","group D","some college","standard","none","81","77","75"
"male","group B","bachelor's degree","free/reduced","none","61","59","67"
"male","group D","bachelor's degree","standard","none","76","58","58"
"male","group B","master's degree","free/reduced","none","64","63","52"
"female","group D","high school","standard","none","52","60","56"
"female","group D","high school","standard","none","48","52","55"
"male","group D","master's degree","standard","completed","100","96","98"
"female","group D","associate's degree","free/reduced","none","56","61","58"
"male","group B","high school","free/reduced","none","51","46","45"
"male","group E","some college","standard","none","66","50","51"
"male","group B","some college","free/reduced","completed","72","69","76"
"male","group B","some high school","free/reduced","none","38","32","32"
"female","group C","bachelor's degree","free/reduced","none","53","73","67"
"male","group C","bachelor's degree","standard","none","58","55","54"
"male","group B","bachelor's degree","free/reduced","completed","33","31","34"
"male","group C","some college","free/reduced","none","64","64","60"
"female","group C","associate's degree","standard","completed","67","82","82"
"male","group D","associate's degree","standard","completed","71","65","65"
"male","group D","high school","standard","completed","81","86","80"
"male","group D","some college","free/reduced","completed","54","51","57"
"male","group D","high school","standard","none","91","94","88"
"male","group C","bachelor's degree","free/reduced","none","61","52","48"
"female","group C","bachelor's degree","standard","completed","53","63","62"
"male","group E","some high school","standard","none","70","68","62"
"male","group D","some college","free/reduced","none","55","61","58"
"male","group C","high school","standard","completed","74","56","63"
"female","group D","some college","standard","none","53","63","62"
"female","group D","some high school","free/reduced","none","60","64","72"
"male","group D","associate's degree","free/reduced","none","72","76","67"
"female","group D","some college","standard","none","56","63","65"
"male","group E","some college","standard","none","82","78","75"
"female","group C","high school","standard","completed","66","84","88"
"male","group D","high school","standard","none","54","63","56"
"female","group E","associate's degree","standard","completed","85","95","89"
"female","group E","bachelor's degree","free/reduced","none","58","61","58"
"male","group D","associate's degree","standard","completed","100","100","100"
"male","group B","associate's degree","standard","completed","69","76","63"
"male","group D","bachelor's degree","free/reduced","completed","45","46","45"
"female","group D","some college","standard","completed","70","70","79"
"male","group D","some high school","free/reduced","completed","49","55","48"
"female","group C","associate's degree","standard","none","89","94","88"
"male","group C","some high school","free/reduced","none","52","55","49"
"female","group A","some high school","free/reduced","none","39","51","41"
"male","group A","bachelor's degree","free/reduced","none","67","72","66"
"male","group C","master's degree","standard","none","82","78","82"
"male","group A","some college","standard","none","87","76","72"
"female","group C","master's degree","standard","completed","76","80","84"
"male","group E","some high school","free/reduced","completed","70","67","67"
"female","group B","bachelor's degree","standard","none","58","71","70"
"female","group D","some college","free/reduced","none","47","48","59"
"male","group E","some high school","standard","none","73","66","63"
"female","group C","bachelor's degree","standard","none","84","86","88"
"female","group B","master's degree","standard","none","67","74","75"
"male","group A","bachelor's degree","standard","completed","85","95","94"
"male","group C","some high school","free/reduced","none","55","55","51"
"male","group E","some college","standard","none","95","74","71"
"female","group C","associate's degree","free/reduced","none","53","72","77"
"female","group B","some high school","free/reduced","completed","56","64","57"
"female","group D","some college","standard","completed","60","77","75"
"male","group E","master's degree","standard","none","95","81","84"
"female","group C","bachelor's degree","standard","completed","52","71","72"
"female","group C","some college","standard","completed","78","89","88"
"male","group D","some college","standard","none","64","59","58"
"female","group E","high school","free/reduced","none","73","91","82"
"female","group E","master's degree","free/reduced","completed","76","92","91"
"female","group B","some high school","free/reduced","completed","45","67","65"
"male","group C","master's degree","standard","completed","79","83","87"
"female","group C","some college","standard","completed","91","100","100"
"female","group D","some high school","standard","completed","96","100","100"
"female","group B","bachelor's degree","standard","none","67","70","76"
"female","group B","some high school","free/reduced","none","45","46","50"
"female","group B","some college","free/reduced","completed","47","52","56"
"male","group C","some college","free/reduced","completed","69","80","76"
"male","group E","high school","free/reduced","none","77","70","71"
"male","group E","high school","standard","completed","84","76","80"
"male","group C","some high school","standard","none","40","46","43"
"female","group C","high school","free/reduced","none","60","75","70"
"male","group B","high school","standard","completed","91","85","91"
"male","group C","bachelor's degree","standard","none","67","68","67"
"female","group C","associate's degree","standard","none","61","63","66"
"female","group E","some college","standard","none","70","77","72"
"male","group A","some high school","standard","completed","67","63","64"
"male","group D","some college","standard","none","66","54","55"
"male","group D","some college","standard","none","70","61","56"
"female","group C","bachelor's degree","free/reduced","completed","51","71","72"
"male","group E","bachelor's degree","free/reduced","completed","46","49","53"
"female","group C","high school","standard","completed","66","63","64"
"male","group C","associate's degree","standard","none","63","57","57"
"male","group C","master's degree","standard","completed","76","75","77"
"male","group C","associate's degree","free/reduced","none","46","56","44"
"female","group C","associate's degree","standard","none","67","73","74"
"male","group A","associate's degree","free/reduced","none","43","39","35"
"female","group C","high school","standard","completed","85","94","100"
"female","group C","bachelor's degree","standard","none","82","85","86"
"female","group C","some high school","standard","none","53","66","65"
"female","group B","some college","free/reduced","completed","69","87","93"
"male","group C","some high school","free/reduced","none","42","43","38"
"male","group D","high school","standard","none","80","71","70"
"male","group D","associate's degree","free/reduced","none","39","32","35"
"female","group D","some high school","standard","none","57","73","69"
"female","group B","bachelor's degree","standard","none","55","57","56"
"female","group D","high school","standard","none","60","68","70"
"male","group C","some college","standard","completed","88","83","79"
"male","group D","associate's degree","free/reduced","none","50","55","49"
"female","group B","some high school","free/reduced","none","67","78","70"
"female","group D","some high school","standard","none","60","65","68"
"female","group C","high school","standard","none","68","88","82"
"female","group B","some college","free/reduced","none","45","57","58"
"female","group B","some college","free/reduced","completed","61","74","72"
"female","group E","some high school","standard","completed","93","100","100"
"male","group A","some college","standard","none","69","70","69"
"female","group B","master's degree","standard","none","61","77","71"
"male","group D","high school","free/reduced","none","47","47","48"
"male","group C","some college","free/reduced","completed","29","39","34"
"female","group B","associate's degree","standard","completed","50","64","67"
"female","group D","some college","standard","completed","75","75","88"
"female","group C","some college","free/reduced","none","27","39","34"
"female","group D","some college","free/reduced","completed","80","96","100"
"male","group D","associate's degree","standard","none","56","64","63"
"female","group E","some high school","standard","none","64","64","58"
"female","group E","bachelor's degree","free/reduced","completed","71","73","75"
"female","group A","some college","standard","none","74","85","79"
"female","group B","some high school","standard","completed","86","96","97"
"male","group C","some high school","standard","completed","83","79","83"
"female","group B","some college","standard","completed","56","75","71"
"male","group E","high school","free/reduced","none","57","59","55"
"female","group D","master's degree","standard","none","91","93","91"
"female","group D","some high school","standard","none","53","62","61"
"female","group D","some college","standard","none","80","91","89"
"female","group B","high school","free/reduced","completed","59","77","78"
"male","group B","master's degree","free/reduced","completed","77","74","79"
"male","group D","bachelor's degree","standard","none","75","71","69"
"male","group D","high school","free/reduced","completed","42","48","48"
"male","group C","some high school","standard","none","67","57","52"
"male","group D","some high school","standard","completed","65","59","66"
"male","group D","high school","standard","completed","69","77","79"
"female","group D","some college","free/reduced","none","52","63","60"
"female","group B","some high school","standard","none","71","66","68"
"female","group A","some college","standard","completed","100","98","98"
"female","group D","some college","standard","completed","63","83","87"
"female","group D","some high school","free/reduced","none","51","66","63"
"male","group E","some college","free/reduced","none","67","63","59"
"female","group B","associate's degree","standard","none","58","70","74"
"female","group A","some high school","standard","none","58","77","72"
"male","group D","associate's degree","standard","completed","80","76","81"
"female","group C","high school","free/reduced","none","40","43","36"
"female","group C","bachelor's degree","standard","none","81","82","89"
"female","group C","some college","standard","none","67","85","81"
"female","group B","some college","free/reduced","none","56","64","69"
"female","group B","some college","standard","completed","55","61","68"
"male","group C","high school","free/reduced","none","21","26","16"
"female","group D","high school","standard","none","51","61","58"
"male","group D","associate's degree","standard","none","75","70","70"
"male","group D","bachelor's degree","standard","completed","84","84","88"
"female","group C","some college","standard","none","63","85","79"
"female","group D","some high school","standard","none","80","90","94"
"male","group B","bachelor's degree","standard","none","81","76","71"
"female","group C","bachelor's degree","standard","none","55","61","57"
"male","group B","bachelor's degree","free/reduced","none","60","62","56"
"male","group B","some college","free/reduced","none","69","70","66"
"male","group C","some college","free/reduced","none","48","46","43"
"male","group C","master's degree","standard","none","84","71","70"
"male","group C","associate's degree","standard","completed","57","51","54"
"female","group B","high school","free/reduced","none","45","66","59"
"female","group D","some high school","free/reduced","none","39","48","45"
"male","group C","associate's degree","free/reduced","none","59","53","50"
"male","group D","high school","standard","none","66","60","68"
"female","group D","some high school","standard","none","65","80","74"
"female","group B","some high school","standard","completed","72","78","81"
"female","group E","bachelor's degree","standard","completed","48","44","52"
"male","group C","some college","free/reduced","none","62","66","58"
"female","group D","some high school","standard","none","77","78","81"
"female","group B","associate's degree","free/reduced","none","57","67","70"
"male","group B","high school","standard","none","52","46","41"
"male","group D","associate's degree","free/reduced","completed","72","71","80"
"female","group E","some college","free/reduced","completed","60","60","64"
"male","group B","bachelor's degree","standard","none","70","66","62"
"male","group C","some high school","free/reduced","none","43","43","38"
"female","group A","high school","free/reduced","none","51","66","63"
"male","group C","some high school","standard","none","84","87","78"
"male","group B","high school","standard","completed","78","74","75"
"male","group D","associate's degree","standard","none","95","92","87"
"male","group C","some high school","free/reduced","none","51","47","49"
"female","group B","associate's degree","standard","none","63","67","72"
"male","group B","some college","free/reduced","none","81","78","73"
"male","group C","high school","standard","none","75","64","62"
"female","group A","some college","standard","completed","72","78","75"
"male","group D","some college","free/reduced","none","55","49","43"
"female","group E","some high school","standard","completed","92","100","100"
"male","group E","some high school","free/reduced","completed","51","42","41"
"male","group C","high school","free/reduced","none","49","52","41"
"male","group A","associate's degree","standard","none","84","72","68"
"female","group C","high school","free/reduced","none","52","71","71"
"female","group C","bachelor's degree","standard","none","86","91","91"
"male","group B","master's degree","standard","completed","74","66","77"
"male","group D","high school","standard","none","64","57","50"
"female","group D","bachelor's degree","standard","completed","69","75","84"
"female","group C","associate's degree","free/reduced","completed","75","89","82"
"male","group B","associate's degree","standard","none","62","52","47"
"male","group C","bachelor's degree","free/reduced","none","45","52","46"
"female","group A","high school","standard","none","56","71","70"
"female","group D","bachelor's degree","free/reduced","completed","69","89","86"
"female","group C","bachelor's degree","standard","completed","75","86","85"
"male","group B","associate's degree","standard","completed","67","66","71"
"male","group C","bachelor's degree","standard","none","57","44","44"
"male","group D","high school","standard","completed","79","70","72"
"female","group D","associate's degree","standard","completed","77","77","88"
"male","group C","associate's degree","free/reduced","none","45","44","49"
"female","group B","master's degree","standard","none","70","71","71"
"female","group B","master's degree","standard","none","92","100","100"
"male","group B","some college","standard","none","67","56","57"
"male","group E","some college","standard","none","80","61","57"
"female","group D","some high school","free/reduced","none","59","73","70"
"female","group D","some high school","standard","completed","55","64","68"
"female","group D","high school","standard","none","52","49","49"
"male","group B","associate's degree","free/reduced","completed","65","73","67"
"male","group C","bachelor's degree","standard","none","74","73","75"
"female","group E","some high school","free/reduced","none","62","66","66"
"male","group D","high school","standard","completed","94","86","86"
"female","group D","bachelor's degree","free/reduced","completed","60","66","74"
"male","group E","some college","standard","none","89","75","73"
"male","group C","some high school","free/reduced","none","66","76","65"
"female","group B","some high school","free/reduced","none","69","73","72"
"male","group C","some high school","standard","none","36","34","31"
"male","group C","associate's degree","free/reduced","none","62","56","45"
"female","group B","some college","free/reduced","none","43","51","48"
"female","group E","some college","standard","completed","78","89","91"
"male","group D","some high school","free/reduced","completed","62","75","62"
"female","group A","high school","free/reduced","completed","67","76","79"
"female","group C","high school","standard","completed","67","72","77"
"female","group A","associate's degree","free/reduced","none","31","52","47"
"female","group E","associate's degree","free/reduced","completed","74","86","87"
"male","group A","high school","free/reduced","none","45","40","34"
"male","group D","associate's degree","free/reduced","none","85","76","73"
"female","group E","some college","standard","completed","84","100","100"
"male","group C","bachelor's degree","standard","none","79","63","71"
"female","group D","some college","standard","none","74","81","84"
"female","group D","high school","standard","completed","90","97","100"
"female","group C","high school","standard","none","53","61","62"
"female","group C","associate's degree","standard","none","94","100","94"
"female","group D","high school","standard","none","44","51","46"
"female","group D","some college","standard","completed","71","66","77"
"male","group D","high school","standard","none","89","83","76"
"male","group D","associate's degree","standard","none","69","57","61"
"male","group C","some college","standard","none","64","58","50"
"female","group D","some high school","standard","none","61","66","69"
"female","group E","bachelor's degree","standard","none","89","85","88"
"male","group C","associate's degree","free/reduced","none","79","83","77"
"female","group C","associate's degree","standard","none","70","77","76"
"female","group A","some high school","standard","none","41","51","48"
"female","group C","some college","standard","none","56","71","65"
"female","group C","associate's degree","free/reduced","completed","37","48","43"
"male","group C","some high school","free/reduced","completed","57","59","62"
"female","group B","bachelor's degree","free/reduced","none","51","67","68"
"male","group C","bachelor's degree","free/reduced","none","51","42","39"
"female","group D","master's degree","free/reduced","completed","71","75","83"
"female","group E","some college","standard","completed","74","76","79"
"female","group E","bachelor's degree","standard","none","90","100","100"
"male","group C","high school","standard","completed","82","76","76"
"male","group C","high school","standard","none","72","59","53"
"female","group C","some college","free/reduced","none","75","75","75"
"female","group C","high school","standard","none","61","75","67"
"male","group B","some college","standard","none","75","67","66"
"female","group C","bachelor's degree","free/reduced","none","63","78","70"
"female","group C","some college","free/reduced","completed","56","74","74"
"male","group D","high school","standard","completed","70","69","70"
"male","group E","master's degree","standard","none","78","67","68"
"female","group C","some high school","standard","none","84","84","85"
"male","group D","some college","standard","none","66","61","53"
"male","group C","high school","standard","completed","91","86","87"
"male","group D","high school","standard","completed","84","84","86"
"female","group B","high school","standard","none","63","75","74"
"male","group C","high school","standard","none","86","81","78"
"female","group B","some high school","standard","none","46","63","63"
"female","group E","master's degree","free/reduced","none","86","98","93"
"male","group C","some college","free/reduced","completed","91","91","79"
"male","group C","associate's degree","standard","none","81","68","68"
"male","group D","some high school","standard","completed","70","77","68"
"male","group D","associate's degree","standard","completed","63","54","62"
"female","group B","some college","standard","none","56","55","54"
"male","group D","some college","standard","none","81","73","73"
"female","group D","associate's degree","standard","completed","65","77","75"
"female","group C","associate's degree","standard","none","50","51","51"
"male","group E","associate's degree","standard","none","71","67","64"
"female","group C","some college","standard","none","83","90","96"
"male","group C","associate's degree","free/reduced","none","35","44","35"
"male","group B","high school","standard","none","62","60","54"
"male","group E","associate's degree","standard","completed","64","66","63"
"male","group D","associate's degree","free/reduced","completed","58","56","53"
"female","group D","associate's degree","standard","none","81","85","91"
"female","group C","associate's degree","free/reduced","completed","43","66","63"
"female","group B","high school","free/reduced","none","44","58","58"
"female","group B","associate's degree","free/reduced","completed","45","61","61"
"male","group A","bachelor's degree","free/reduced","none","57","72","65"
"female","group C","master's degree","standard","none","82","86","90"
"male","group B","some college","standard","none","49","41","38"
"female","group B","master's degree","free/reduced","completed","50","62","63"
"female","group E","some college","standard","none","98","97","95"
"female","group E","bachelor's degree","standard","none","81","79","76"
"male","group E","some high school","standard","completed","88","86","80"
"female","group B","high school","standard","none","36","49","48"
"female","group B","some college","standard","none","56","82","76"
"female","group A","some high school","standard","none","70","77","82"
"female","group B","master's degree","standard","completed","79","93","93"
"male","group A","high school","standard","completed","61","57","55"
"male","group C","some college","standard","none","79","80","79"
"female","group D","high school","standard","none","58","68","70"
"male","group B","master's degree","free/reduced","none","87","84","81"
"male","group C","some high school","free/reduced","completed","47","42","40"
"female","group A","master's degree","free/reduced","completed","77","99","97"
"female","group B","high school","free/reduced","completed","48","58","60"
"female","group A","associate's degree","free/reduced","none","61","75","68"
"female","group B","associate's degree","free/reduced","none","57","64","62"
"female","group C","associate's degree","standard","none","45","58","55"
"male","group E","master's degree","free/reduced","completed","68","66","62"
"female","group C","some high school","standard","none","63","67","68"
"female","group C","high school","free/reduced","completed","42","57","61"
"female","group C","some high school","free/reduced","none","55","60","60"
"male","group D","master's degree","standard","none","88","79","84"
"male","group B","high school","free/reduced","completed","66","71","68"
"female","group D","high school","free/reduced","none","72","78","81"
"female","group D","some college","free/reduced","none","31","41","43"
"female","group B","high school","standard","completed","68","66","72"
"male","group D","high school","free/reduced","completed","67","60","65"
"male","group C","some college","standard","none","58","50","53"
"male","group B","high school","free/reduced","none","60","60","59"
"female","group C","high school","standard","completed","63","79","73"
"male","group B","associate's degree","standard","none","32","34","31"
"male","group D","some high school","standard","completed","78","77","78"
"male","group B","high school","standard","completed","87","82","82"
"female","group D","high school","standard","none","57","62","61"
"female","group D","some college","standard","none","46","57","61"
"male","group C","high school","standard","completed","67","67","67"
"male","group B","associate's degree","standard","none","47","35","34"
"male","group D","high school","standard","none","88","77","79"
"female","group D","associate's degree","standard","none","67","75","77"
"female","group E","some high school","standard","none","94","90","90"
"male","group A","high school","standard","completed","68","65","64"
"male","group B","some college","standard","none","79","72","69"
"male","group A","some high school","standard","completed","70","68","68"
"female","group C","some high school","standard","none","58","63","66"
"male","group D","some college","free/reduced","completed","58","57","58"
"female","group D","associate's degree","standard","completed","98","100","100"
"male","group B","some high school","standard","completed","58","64","62"
"male","group B","some high school","free/reduced","none","56","64","55"
"male","group E","associate's degree","standard","none","63","59","58"
"male","group E","some college","free/reduced","completed","86","78","76"
"female","group A","master's degree","standard","none","43","58","59"
"male","group B","associate's degree","standard","completed","91","73","79"
"female","group C","high school","standard","none","66","72","75"
"male","group D","master's degree","standard","completed","81","92","91"
"male","group B","associate's degree","standard","none","61","54","47"
"male","group C","some college","free/reduced","none","53","52","53"
"female","group E","high school","free/reduced","completed","73","97","94"
"male","group B","some high school","free/reduced","completed","45","40","35"
"female","group A","master's degree","free/reduced","none","77","87","83"
"female","group C","some high school","free/reduced","none","2","24","22"
"male","group D","bachelor's degree","free/reduced","completed","60","56","58"
"female","group C","high school","standard","none","44","49","45"
"male","group C","some college","standard","none","47","47","40"
"female","group D","some college","standard","completed","88","89","100"
"female","group D","master's degree","standard","none","82","82","81"
"male","group C","bachelor's degree","standard","none","68","71","67"
"male","group E","some high school","standard","completed","68","62","58"
"female","group C","some college","standard","none","55","69","65"
"female","group E","bachelor's degree","standard","none","69","78","78"
"female","group A","some college","free/reduced","none","51","67","64"
"male","group E","some high school","standard","none","82","77","76"
"male","group E","some high school","standard","none","71","58","57"
"female","group E","high school","free/reduced","completed","89","97","92"
