"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group A","some college","standard","none","77","74","75"
"female","group C","some college","standard","completed","52","64","66"
"female","group D","high school","standard","completed","56","71","71"
"female","group B","associate's degree","free/reduced","none","53","64","71"
"female","group B","some college","free/reduced","none","65","81","77"
"female","group B","master's degree","standard","completed","84","96","100"
"female","group C","some high school","free/reduced","completed","72","83","84"
"male","group E","some college","free/reduced","none","54","42","40"
"female","group C","some college","standard","completed","42","52","59"
"female","group C","associate's degree","standard","none","67","76","75"
"female","group C","some high school","standard","none","75","70","77"
"male","group C","associate's degree","free/reduced","none","56","59","57"
"male","group E","some college","standard","completed","81","66","73"
"male","group D","high school","standard","completed","44","54","57"
"male","group E","some college","free/reduced","none","46","40","38"
"female","group D","bachelor's degree","standard","none","56","58","60"
"female","group A","high school","free/reduced","completed","48","54","53"
"male","group D","bachelor's degree","standard","completed","81","83","81"
"male","group B","some college","free/reduced","none","59","56","50"
"female","group B","some college","free/reduced","none","67","88","81"
"male","group B","high school","standard","completed","71","64","69"
"female","group B","associate's degree","standard","none","58","66","60"
"male","group E","some high school","standard","none","92","86","76"
"male","group C","high school","standard","completed","85","82","87"
"male","group B","high school","standard","completed","81","62","63"
"male","group D","high school","standard","none","69","66","63"
"male","group C","high school","standard","completed","61","64","59"
"male","group D","some college","free/reduced","none","43","49","48"
"male","group C","high school","standard","none","90","85","82"
"female","group D","high school","standard","completed","53","54","62"
"male","group B","some high school","standard","completed","66","66","69"
"male","group D","some college","free/reduced","none","38","37","37"
"male","group C","some college","free/reduced","none","62","57","61"
"female","group C","some high school","free/reduced","none","39","41","37"
"female","group B","some high school","standard","none","77","93","86"
"female","group E","associate's degree","standard","completed","100","100","100"
"female","group D","associate's degree","free/reduced","none","64","78","75"
"female","group C","associate's degree","standard","completed","90","100","100"
"female","group D","some college","standard","none","61","70","61"
"male","group B","some college","free/reduced","completed","54","58","58"
"female","group C","high school","free/reduced","none","54","67","59"
"male","group E","some college","free/reduced","none","60","40","41"
"female","group D","high school","standard","none","81","81","85"
"male","group C","some high school","free/reduced","completed","79","79","80"
"male","group E","high school","free/reduced","completed","64","56","56"
"male","group A","some college","free/reduced","none","50","45","36"
"female","group D","high school","free/reduced","none","71","86","80"
"male","group C","master's degree","standard","none","75","76","71"
"male","group D","bachelor's degree","standard","none","86","75","71"
"female","group D","high school","free/reduced","completed","37","48","55"
"female","group C","some college","free/reduced","none","52","68","69"
"female","group D","some high school","free/reduced","completed","70","80","81"
"male","group C","associate's degree","free/reduced","none","56","49","50"
"male","group D","some high school","standard","none","81","75","71"
"male","group B","some college","free/reduced","none","68","70","66"
"male","group C","some high school","standard","none","81","80","69"
"female","group D","some college","free/reduced","none","46","55","58"
"female","group B","associate's degree","standard","completed","88","100","100"
"male","group A","associate's degree","standard","none","84","75","79"
"male","group D","some college","standard","completed","67","66","69"
"male","group B","bachelor's degree","free/reduced","none","45","43","42"
"male","group B","some college","standard","completed","95","94","90"
"female","group D","associate's degree","standard","none","83","100","97"
"female","group E","some high school","standard","none","67","76","67"
"male","group E","bachelor's degree","standard","completed","93","96","95"
"male","group C","some high school","free/reduced","completed","42","54","46"
"male","group A","some high school","standard","none","45","36","36"
"female","group A","some high school","free/reduced","completed","48","62","64"
"female","group C","associate's degree","standard","completed","77","86","85"
"female","group C","master's degree","standard","none","83","98","99"
"female","group C","some high school","standard","completed","81","90","93"
"female","group D","some high school","free/reduced","completed","64","73","79"
"male","group D","associate's degree","standard","none","55","52","55"
"female","group D","bachelor's degree","free/reduced","none","55","77","77"
"female","group D","some high school","standard","none","64","64","59"
"male","group C","associate's degree","standard","none","88","80","72"
"male","group C","associate's degree","standard","none","63","62","58"
"male","group E","high school","free/reduced","completed","57","50","46"
"male","group C","associate's degree","free/reduced","none","71","68","65"
"female","group C","some high school","standard","completed","54","70","60"
"female","group C","bachelor's degree","standard","none","86","94","93"
"male","group D","bachelor's degree","free/reduced","none","44","36","40"
"male","group E","some college","standard","completed","94","87","94"
"male","group C","some college","standard","completed","74","77","75"
"male","group B","master's degree","standard","completed","92","81","84"
"male","group E","high school","free/reduced","none","71","61","58"
"male","group D","some high school","standard","none","59","54","52"
"male","group D","some high school","free/reduced","completed","64","72","73"
"male","group D","some college","standard","none","82","71","69"
"female","group D","some college","free/reduced","none","17","31","26"
"male","group C","associate's degree","standard","completed","76","68","70"
"female","group C","some college","free/reduced","none","64","72","70"
"female","group A","associate's degree","free/reduced","none","59","66","64"
"female","group C","master's degree","standard","completed","78","90","91"
"male","group C","associate's degree","free/reduced","none","46","50","49"
"male","group C","some high school","standard","completed","76","78","76"
"female","group D","associate's degree","standard","completed","63","75","80"
"male","group D","high school","free/reduced","completed","57","54","52"
"female","group D","some high school","standard","none","81","91","86"
"male","group B","some college","standard","completed","59","68","71"
"female","group C","some high school","standard","none","61","66","65"
"female","group D","high school","free/reduced","none","57","63","57"
"female","group B","some college","standard","none","68","85","79"
"female","group C","high school","standard","none","72","77","81"
"male","group A","some high school","standard","completed","66","64","63"
"female","group C","associate's degree","standard","none","51","46","49"
"male","group E","some college","standard","none","93","82","80"
"male","group E","high school","free/reduced","none","78","75","71"
"male","group D","associate's degree","standard","none","74","73","71"
"male","group B","associate's degree","standard","none","75","77","76"
"male","group E","high school","standard","none","84","66","60"
"male","group A","associate's degree","standard","completed","84","71","76"
"female","group D","bachelor's degree","free/reduced","completed","42","60","56"
"female","group C","associate's degree","standard","completed","94","100","100"
"male","group B","some college","free/reduced","none","84","75","74"
"female","group C","some college","standard","none","55","68","67"
"female","group B","associate's degree","standard","completed","80","90","87"
"female","group B","associate's degree","standard","completed","60","70","79"
"male","group E","high school","free/reduced","completed","82","73","72"
"female","group B","high school","free/reduced","completed","65","76","81"
"male","group A","bachelor's degree","standard","none","83","77","78"
"male","group C","some high school","standard","completed","76","72","72"
"female","group C","high school","standard","none","50","60","56"
"male","group B","bachelor's degree","standard","completed","72","79","77"
"male","group C","some college","standard","none","56","48","45"
"female","group D","some college","standard","completed","75","74","80"
"male","group D","some high school","standard","none","77","65","66"
"female","group C","some college","standard","none","56","72","68"
"female","group C","some college","free/reduced","completed","61","76","74"
"female","group B","associate's degree","free/reduced","completed","62","68","77"
"female","group B","some college","standard","none","56","65","64"
"male","group E","bachelor's degree","standard","completed","81","76","77"
"female","group A","high school","free/reduced","completed","55","62","64"
"male","group B","some high school","standard","completed","71","85","79"
"female","group D","some college","standard","none","50","61","66"
"female","group B","associate's degree","standard","none","67","76","80"
"female","group C","some college","free/reduced","none","47","63","58"
"male","group B","some high school","free/reduced","completed","55","59","55"
"female","group B","high school","standard","none","65","75","77"
"male","group D","some college","standard","none","56","54","43"
"male","group D","some college","standard","none","92","80","76"
"male","group B","some high school","free/reduced","completed","62","67","60"
"male","group B","some college","standard","completed","72","76","79"
"female","group C","associate's degree","free/reduced","none","67","78","74"
"female","group C","associate's degree","standard","none","68","78","72"
"female","group C","some college","free/reduced","none","51","66","68"
"female","group C","high school","standard","none","60","68","66"
"male","group B","associate's degree","free/reduced","none","53","59","51"
"male","group C","some high school","standard","completed","59","56","57"
"male","group B","some high school","free/reduced","completed","60","59","61"
"male","group E","some college","standard","none","84","88","79"
"female","group D","bachelor's degree","free/reduced","none","70","71","79"
"female","group D","high school","standard","none","73","81","72"
"male","group C","some high school","free/reduced","none","69","71","61"
"female","group C","associate's degree","standard","none","78","94","93"
"female","group D","some high school","standard","none","74","85","86"
"male","group C","some high school","standard","completed","53","57","55"
"female","group B","associate's degree","free/reduced","none","72","79","73"
"female","group C","high school","standard","none","65","80","73"
"male","group C","some college","standard","none","72","71","71"
"female","group C","some high school","standard","none","36","50","43"
"male","group C","master's degree","standard","completed","98","89","100"
"male","group A","bachelor's degree","standard","completed","87","86","86"
"male","group E","some college","free/reduced","completed","77","68","67"
"male","group D","bachelor's degree","standard","none","91","80","85"
"male","group B","master's degree","free/reduced","completed","92","88","83"
"female","group C","bachelor's degree","free/reduced","none","46","61","60"
"female","group D","high school","standard","none","48","54","58"
"male","group D","some college","standard","none","75","66","61"
"male","group A","associate's degree","standard","completed","76","73","75"
"male","group B","associate's degree","standard","completed","64","61","61"
"female","group C","some high school","standard","none","73","78","79"
"male","group C","high school","standard","none","86","79","79"
"male","group C","some college","standard","none","67","66","67"
"male","group D","some college","standard","none","82","88","86"
"male","group E","some high school","standard","none","97","86","84"
"male","group E","some college","standard","none","100","93","91"
"male","group E","associate's degree","free/reduced","none","61","59","60"
"female","group D","some college","standard","none","72","80","80"
"female","group D","some college","standard","none","67","75","74"
"female","group C","high school","standard","none","85","86","81"
"female","group B","associate's degree","free/reduced","none","64","78","71"
"female","group E","associate's degree","free/reduced","none","79","90","83"
"male","group E","some college","standard","none","90","82","83"
"male","group C","associate's degree","free/reduced","completed","61","62","60"
"female","group D","associate's degree","standard","none","62","70","72"
"male","group D","bachelor's degree","free/reduced","none","56","64","58"
"female","group C","some college","standard","none","76","75","72"
"female","group B","some college","free/reduced","none","74","84","77"
"female","group E","associate's degree","standard","none","84","86","88"
"male","group B","some college","standard","completed","95","92","91"
"male","group D","some high school","free/reduced","none","38","40","40"
"male","group E","associate's degree","free/reduced","none","74","70","69"
"male","group C","associate's degree","free/reduced","completed","66","58","57"
"male","group B","some college","standard","none","52","50","49"
"male","group D","some high school","free/reduced","none","74","70","65"
"male","group D","some high school","standard","none","64","61","59"
"male","group B","master's degree","standard","none","97","95","87"
"male","group C","some college","standard","completed","80","72","74"
"female","group C","some high school","standard","none","59","66","57"
"male","group D","bachelor's degree","standard","none","87","83","84"
"male","group D","some college","standard","completed","83","73","87"
"male","group D","high school","standard","completed","70","84","80"
"female","group D","some high school","standard","none","63","75","67"
"male","group B","high school","standard","none","57","51","47"
"female","group D","some high school","standard","none","76","84","82"
"female","group C","some college","standard","none","86","90","86"
"male","group C","bachelor's degree","standard","completed","95","99","91"
"male","group D","some high school","standard","none","67","64","65"
"female","group C","associate's degree","standard","none","68","72","75"
"female","group B","master's degree","free/reduced","none","40","60","50"
"male","group A","some college","free/reduced","completed","55","59","58"
"male","group A","high school","standard","completed","94","99","91"
"male","group D","high school","free/reduced","none","49","50","49"
"female","group C","high school","free/reduced","none","36","52","52"
"female","group A","some college","standard","completed","79","88","85"
"male","group D","bachelor's degree","free/reduced","none","54","58","59"
"female","group E","associate's degree","free/reduced","completed","52","70","69"
"female","group B","some college","standard","completed","65","87","82"
"male","group C","some college","standard","completed","91","94","89"
"female","group D","master's degree","standard","none","77","82","84"
"female","group D","some high school","free/reduced","none","62","70","74"
"female","group E","some high school","free/reduced","none","66","71","72"
"male","group E","associate's degree","standard","completed","98","94","91"
"male","group A","some college","standard","none","87","80","79"
"female","group C","high school","standard","none","44","50","48"
"male","group D","some college","free/reduced","none","52","47","46"
"female","group D","master's degree","free/reduced","none","79","90","94"
"female","group C","some high school","standard","none","61","74","68"
"male","group A","associate's degree","free/reduced","none","43","47","40"
"male","group E","some high school","standard","completed","74","55","60"
"male","group E","associate's degree","free/reduced","completed","85","80","79"
"male","group D","associate's degree","standard","none","74","56","61"
"male","group C","some high school","free/reduced","none","80","75","70"
"female","group C","some high school","standard","completed","53","59","60"
"female","group A","high school","standard","completed","55","67","68"
"female","group C","bachelor's degree","standard","none","49","56","57"
"female","group C","some college","free/reduced","completed","56","75","74"
"female","group C","master's degree","standard","none","84","99","91"
"male","group C","high school","free/reduced","completed","55","66","63"
"male","group D","some high school","standard","completed","70","66","67"
"female","group A","master's degree","standard","completed","60","80","84"
"male","group D","some high school","standard","none","47","48","47"
"male","group C","some college","standard","none","70","54","54"
"female","group D","bachelor's degree","standard","completed","74","75","84"
"female","group A","bachelor's degree","standard","none","37","41","43"
"female","group D","some high school","standard","completed","64","66","72"
"female","group D","master's degree","standard","completed","93","97","100"
"female","group D","associate's degree","standard","none","79","90","90"
"male","group D","high school","free/reduced","completed","64","55","57"
"male","group A","some college","standard","none","41","40","38"
"female","group C","high school","standard","none","48","47","43"
"male","group E","bachelor's degree","standard","completed","85","81","87"
"female","group C","high school","standard","completed","62","78","77"
"male","group D","high school","free/reduced","none","41","54","44"
"male","group D","associate's degree","standard","none","81","83","81"
"female","group E","associate's degree","standard","none","91","100","97"
"female","group A","high school","standard","completed","68","72","75"
"female","group D","some high school","free/reduced","none","40","58","51"
"female","group D","high school","free/reduced","none","71","77","75"
"male","group B","some college","free/reduced","none","79","79","71"
"male","group C","some college","free/reduced","completed","66","74","70"
"female","group D","high school","standard","none","82","97","96"
"female","group C","bachelor's degree","free/reduced","completed","56","73","74"
"female","group C","high school","free/reduced","completed","56","60","61"
"male","group C","some high school","standard","none","56","56","55"
"male","group E","some high school","standard","completed","82","79","78"
"male","group B","associate's degree","standard","none","69","65","62"
"female","group D","some college","standard","completed","65","74","73"
"female","group C","bachelor's degree","free/reduced","none","55","68","70"
"male","group E","some high school","free/reduced","none","51","48","44"
"male","group B","high school","standard","none","94","83","84"
"female","group B","master's degree","standard","none","66","78","72"
"female","group A","some college","free/reduced","completed","64","67","72"
"female","group A","associate's degree","standard","none","74","82","76"
"female","group A","some college","free/reduced","completed","49","58","55"
"female","group E","some college","free/reduced","none","58","55","54"
"female","group C","associate's degree","standard","none","63","61","61"
"female","group C","high school","free/reduced","none","26","39","32"
"female","group E","associate's degree","standard","none","79","76","79"
"female","group B","bachelor's degree","free/reduced","completed","82","89","92"
"female","group C","high school","standard","none","53","71","60"
"male","group E","bachelor's degree","standard","completed","80","65","65"
"female","group D","associate's degree","free/reduced","none","58","69","71"
"female","group C","high school","free/reduced","completed","68","76","82"
"female","group D","associate's degree","standard","none","52","60","67"
"male","group E","high school","free/reduced","none","61","48","46"
"female","group C","associate's degree","standard","none","51","59","62"
"male","group D","high school","standard","completed","86","81","89"
"male","group E","some high school","free/reduced","none","54","37","35"
"male","group D","some college","standard","none","51","61","53"
"male","group B","master's degree","standard","none","79","82","78"
"male","group D","bachelor's degree","standard","none","66","59","57"
"female","group A","master's degree","free/reduced","none","58","59","62"
"female","group C","some high school","standard","none","46","50","53"
"female","group A","associate's degree","standard","completed","75","85","86"
"female","group D","some college","standard","none","76","85","82"
"female","group D","some high school","free/reduced","none","44","52","51"
"male","group D","some college","standard","none","73","76","72"
"female","group E","high school","standard","none","64","60","62"
"male","group B","associate's degree","standard","completed","69","67","68"
"male","group C","some high school","free/reduced","completed","71","81","83"
"male","group C","high school","standard","completed","74","65","66"
"female","group D","some high school","standard","completed","52","59","68"
"female","group D","high school","standard","none","73","80","78"
"female","group C","associate's degree","standard","none","67","64","64"
"female","group D","high school","standard","none","52","62","58"
"male","group D","associate's degree","standard","completed","54","50","56"
"female","group E","some college","standard","completed","79","71","76"
"male","group A","associate's degree","standard","none","84","78","74"
"female","group D","bachelor's degree","standard","none","70","70","71"
"male","group E","some high school","standard","none","89","90","84"
"male","group D","some college","standard","completed","89","83","88"
"female","group D","high school","free/reduced","completed","62","71","71"
"male","group C","some college","standard","completed","86","81","84"
"female","group C","some college","standard","none","74","79","77"
"female","group B","some high school","free/reduced","completed","56","66","65"
"female","group B","some high school","standard","completed","50","53","61"
"male","group D","some high school","free/reduced","none","42","41","40"
"male","group A","some high school","standard","completed","57","55","54"
"female","group D","bachelor's degree","standard","none","41","53","54"
"male","group D","master's degree","free/reduced","none","72","72","73"
"female","group C","bachelor's degree","standard","none","66","78","79"
"male","group D","some college","standard","none","89","85","83"
"male","group B","associate's degree","standard","none","69","67","59"
"female","group C","bachelor's degree","standard","none","92","94","94"
"male","group B","high school","standard","none","81","78","77"
"female","group C","high school","standard","none","84","91","83"
"male","group B","some college","standard","none","92","84","78"
"female","group C","some high school","standard","none","58","66","68"
"male","group E","bachelor's degree","standard","completed","100","100","100"
"female","group C","associate's degree","free/reduced","completed","57","79","77"
"male","group D","some high school","free/reduced","completed","78","80","77"
"female","group C","some college","free/reduced","none","34","44","41"
"female","group D","some college","standard","completed","42","60","59"
"female","group D","high school","standard","none","69","72","75"
"male","group E","some college","free/reduced","none","89","86","83"
"female","group C","some college","standard","none","52","72","65"
"female","group B","some college","free/reduced","completed","40","51","58"
"female","group C","associate's degree","standard","none","69","77","77"
"male","group C","bachelor's degree","free/reduced","completed","73","75","77"
"male","group D","high school","free/reduced","none","57","49","43"
"male","group D","some college","standard","completed","77","76","79"
"male","group B","some college","standard","completed","77","72","77"
"female","group C","high school","free/reduced","completed","52","64","67"
"male","group C","high school","standard","none","68","60","54"
"female","group D","some high school","standard","none","68","71","70"
"female","group B","bachelor's degree","free/reduced","none","45","59","60"
"female","group C","some college","free/reduced","completed","55","74","73"
"female","group C","bachelor's degree","standard","none","78","79","81"
"male","group C","high school","standard","completed","85","81","80"
"male","group E","some college","standard","completed","88","74","77"
"female","group B","bachelor's degree","standard","completed","68","76","80"
"female","group C","associate's degree","free/reduced","none","45","50","46"
"male","group D","high school","standard","none","96","81","85"
"male","group B","master's degree","standard","none","57","60","59"
"male","group C","high school","standard","none","53","52","46"
"female","group C","some college","standard","completed","77","88","90"
"female","group D","bachelor's degree","standard","completed","83","86","92"
"female","group D","high school","free/reduced","completed","71","81","82"
"female","group B","high school","standard","completed","79","91","84"
"female","group B","some college","standard","none","58","76","71"
"male","group A","master's degree","standard","none","66","61","61"
"male","group C","high school","standard","none","55","54","57"
"female","group B","some college","free/reduced","completed","56","76","77"
"male","group E","some high school","standard","completed","97","82","76"
"female","group C","associate's degree","standard","completed","51","48","53"
"male","group C","master's degree","free/reduced","none","72","69","65"
"male","group D","some high school","free/reduced","none","46","52","44"
"female","group C","high school","standard","completed","57","63","61"
"male","group E","some college","free/reduced","none","77","79","70"
"female","group B","some college","standard","none","58","64","60"
"male","group A","associate's degree","free/reduced","none","84","88","77"
"female","group D","high school","standard","none","68","69","69"
"male","group A","high school","standard","none","82","75","65"
"male","group B","some college","standard","none","62","56","56"
"female","group B","associate's degree","standard","none","80","70","73"
"female","group D","bachelor's degree","standard","completed","79","84","86"
"female","group E","bachelor's degree","standard","none","83","80","81"
"female","group D","some college","standard","none","93","91","95"
"female","group C","some college","standard","none","62","59","60"
"female","group B","some college","free/reduced","none","64","75","72"
"male","group D","some college","standard","completed","72","64","66"
"male","group D","high school","standard","completed","53","44","45"
"female","group B","some college","standard","completed","69","85","80"
"female","group B","some high school","standard","completed","92","88","93"
"male","group E","some college","standard","none","81","76","70"
"male","group B","bachelor's degree","standard","none","82","70","69"
"female","group E","bachelor's degree","standard","none","64","76","69"
"female","group C","bachelor's degree","free/reduced","completed","73","89","87"
"male","group E","some high school","standard","none","73","69","63"
"male","group B","some college","standard","none","58","63","57"
"female","group A","some college","free/reduced","none","54","57","51"
"female","group C","master's degree","free/reduced","none","81","86","92"
"male","group C","high school","free/reduced","none","78","78","69"
"male","group C","associate's degree","standard","none","73","69","70"
"male","group B","bachelor's degree","free/reduced","none","58","60","55"
"female","group C","some high school","free/reduced","none","29","44","41"
"male","group B","high school","standard","none","83","87","80"
"male","group E","bachelor's degree","free/reduced","completed","58","55","54"
"female","group A","high school","standard","completed","74","77","75"
"male","group B","some high school","standard","none","64","63","61"
"male","group E","bachelor's degree","standard","none","100","93","92"
"male","group C","associate's degree","free/reduced","none","63","64","57"
"male","group C","associate's degree","standard","none","71","70","60"
"female","group C","high school","standard","completed","67","76","74"
"male","group C","associate's degree","free/reduced","none","49","58","60"
"male","group B","high school","standard","completed","57","61","61"
"female","group B","some college","standard","none","64","63","61"
"male","group B","associate's degree","standard","none","84","77","71"
"male","group C","some college","standard","completed","60","64","59"
"male","group C","some high school","free/reduced","none","55","59","50"
"female","group D","some high school","free/reduced","none","50","69","65"
"female","group C","some college","free/reduced","completed","60","72","73"
"male","group A","some high school","standard","none","67","66","60"
"male","group C","some high school","free/reduced","none","27","23","24"
"female","group C","associate's degree","standard","completed","76","92","88"
"female","group E","some college","standard","completed","77","86","87"
"female","group D","some college","free/reduced","none","41","50","53"
"male","group A","associate's degree","free/reduced","completed","77","84","81"
"female","group D","associate's degree","free/reduced","completed","60","68","75"
"female","group D","bachelor's degree","standard","completed","70","73","81"
