"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group C","some high school","standard","none","71","64","56"
"female","group C","some college","standard","none","64","72","70"
"female","group D","associate's degree","standard","completed","65","76","76"
"female","group D","some college","standard","none","79","90","87"
"female","group A","some college","standard","none","51","53","60"
"male","group D","high school","standard","completed","50","57","51"
"male","group C","associate's degree","free/reduced","completed","67","67","68"
"female","group C","some college","free/reduced","none","71","84","75"
"male","group A","associate's degree","free/reduced","none","80","78","71"
"male","group A","some high school","free/reduced","none","60","68","60"
"male","group D","high school","standard","none","73","65","63"
"male","group C","some high school","standard","none","71","65","65"
"male","group C","some college","standard","none","69","69","62"
"female","group E","associate's degree","standard","none","64","69","62"
"male","group B","high school","standard","none","79","72","74"
"male","group C","some college","standard","none","71","68","64"
"female","group D","high school","free/reduced","none","72","72","78"
"female","group B","some high school","free/reduced","completed","39","54","55"
"female","group D","bachelor's degree","free/reduced","none","51","82","75"
"male","group B","some college","standard","none","50","47","42"
"male","group B","high school","standard","none","50","44","42"
"male","group C","bachelor's degree","standard","completed","84","79","82"
"female","group E","some college","standard","none","71","75","74"
"male","group D","some college","standard","none","71","55","61"
"male","group B","high school","free/reduced","none","51","55","51"
"male","group C","some college","standard","none","81","71","64"
"male","group B","high school","standard","none","64","67","63"
"male","group C","some college","free/reduced","none","60","64","55"
"female","group C","master's degree","free/reduced","none","49","59","59"
"female","group E","high school","standard","none","74","69","68"
"male","group E","some high school","standard","completed","82","80","73"
"male","group D","master's degree","standard","completed","73","74","77"
"female","group B","some high school","standard","completed","61","75","74"
"female","group B","some college","standard","completed","59","77","71"
"female","group C","some high school","standard","none","64","75","81"
"female","group B","high school","free/reduced","completed","30","43","44"
"female","group D","high school","standard","none","76","90","86"
"male","group D","associate's degree","free/reduced","completed","67","60","63"
"male","group D","some high school","standard","completed","79","73","77"
"female","group A","some college","standard","none","63","72","69"
"female","group B","some college","standard","completed","43","46","50"
"female","group D","some college","standard","completed","86","99","100"
"male","group D","high school","standard","completed","93","92","90"
"male","group C","some high school","standard","none","53","61","61"
"male","group D","master's degree","standard","none","94","87","92"
"male","group B","bachelor's degree","standard","none","86","86","86"
"female","group C","associate's degree","standard","completed","57","66","67"
"female","group D","associate's degree","free/reduced","none","52","70","67"
"female","group E","some college","free/reduced","completed","85","83","86"
"female","group C","high school","standard","none","50","74","68"
"female","group E","high school","standard","completed","71","72","78"
"female","group B","some college","standard","completed","80","81","86"
"male","group C","high school","free/reduced","none","77","64","59"
"female","group C","high school","standard","completed","85","100","100"
"female","group D","bachelor's degree","free/reduced","completed","56","79","78"
"male","group D","master's degree","standard","completed","91","95","94"
"female","group C","bachelor's degree","standard","none","67","70","68"
"female","group C","associate's degree","standard","none","70","82","77"
"male","group B","bachelor's degree","free/reduced","none","60","65","59"
"female","group C","associate's degree","free/reduced","none","56","60","64"
"male","group D","some college","standard","none","87","84","85"
"female","group D","some high school","standard","none","83","94","97"
"female","group D","high school","free/reduced","none","46","54","49"
"male","group A","high school","free/reduced","none","40","38","39"
"female","group E","master's degree","standard","none","91","99","100"
"female","group D","some college","free/reduced","none","60","74","70"
"female","group C","high school","standard","none","78","90","87"
"female","group C","some college","standard","none","44","57","60"
"female","group C","some college","free/reduced","none","49","58","53"
"female","group B","some high school","free/reduced","none","45","60","56"
"male","group D","master's degree","standard","none","76","70","67"
"male","group C","associate's degree","free/reduced","completed","72","69","66"
"female","group B","high school","free/reduced","completed","50","68","61"
"female","group B","high school","free/reduced","none","70","76","83"
"male","group E","bachelor's degree","standard","none","88","78","80"
"male","group C","some college","standard","completed","64","63","64"
"male","group B","master's degree","free/reduced","none","68","71","71"
"female","group D","some college","free/reduced","none","42","51","51"
"female","group C","some college","standard","completed","79","86","92"
"female","group A","high school","standard","none","55","64","64"
"male","group C","high school","free/reduced","completed","69","79","72"
"male","group B","some college","free/reduced","completed","72","63","62"
"male","group E","some college","standard","completed","94","84","76"
"female","group D","associate's degree","standard","none","80","81","76"
"male","group C","some high school","standard","none","85","75","72"
"female","group D","some high school","standard","none","75","85","86"
"female","group C","high school","standard","completed","89","94","100"
"male","group E","some high school","standard","none","76","69","59"
"male","group B","bachelor's degree","standard","none","59","58","54"
"male","group E","bachelor's degree","standard","none","92","79","74"
"male","group B","associate's degree","standard","none","54","53","49"
"female","group B","master's degree","standard","none","66","67","72"
"female","group B","some college","standard","none","66","69","73"
"female","group C","associate's degree","free/reduced","none","57","70","71"
"male","group D","some college","free/reduced","none","50","55","60"
"male","group D","high school","standard","none","53","63","62"
"female","group C","associate's degree","standard","none","71","79","80"
"female","group D","some college","standard","none","74","79","79"
"male","group D","some high school","standard","none","66","59","58"
"female","group B","master's degree","standard","completed","62","74","78"
"female","group C","master's degree","standard","none","66","70","78"
"male","group C","associate's degree","free/reduced","none","78","78","74"
"male","group C","high school","standard","completed","80","67","74"
"female","group B","high school","standard","completed","52","72","71"
"male","group C","associate's degree","free/reduced","none","42","43","36"
"female","group C","master's degree","standard","completed","43","57","56"
"male","group D","some high school","free/reduced","completed","55","58","60"
"female","group C","some high school","standard","completed","90","100","98"
"male","group E","high school","free/reduced","none","46","47","41"
"female","group C","some college","standard","none","79","83","80"
"female","group B","master's degree","free/reduced","none","26","35","33"
"male","group C","high school","standard","none","59","44","45"
"male","group D","associate's degree","free/reduced","none","61","56","56"
"male","group C","some high school","free/reduced","completed","44","56","53"
"male","group D","high school","standard","none","75","74","75"
"male","group E","some college","free/reduced","none","69","68","66"
"male","group C","some college","standard","completed","57","59","54"
"male","group C","high school","standard","completed","71","65","72"
"male","group C","some high school","standard","none","48","46","47"
"female","group E","some high school","standard","none","65","70","73"
"male","group D","associate's degree","standard","none","74","83","81"
"female","group C","bachelor's degree","free/reduced","none","82","95","90"
"male","group E","some college","free/reduced","completed","93","81","85"
"female","group C","associate's degree","standard","none","76","83","76"
"male","group A","high school","free/reduced","completed","50","58","53"
"female","group A","associate's degree","standard","completed","53","67","69"
"female","group A","high school","free/reduced","completed","31","46","53"
"male","group C","some high school","standard","none","62","61","63"
"male","group A","some high school","standard","none","71","60","55"
"male","group E","some high school","free/reduced","none","63","59","47"
"female","group C","some high school","standard","none","74","84","80"
"female","group C","high school","standard","none","55","75","74"
"male","group C","bachelor's degree","free/reduced","none","74","74","74"
"female","group C","bachelor's degree","standard","completed","67","72","82"
"female","group A","some high school","standard","none","74","81","85"
"male","group A","high school","free/reduced","completed","46","67","60"
"female","group A","some college","standard","none","50","75","68"
"female","group D","master's degree","standard","none","87","94","97"
"female","group B","associate's degree","standard","none","61","63","60"
"male","group A","high school","standard","completed","80","74","77"
"female","group B","associate's degree","standard","completed","49","61","65"
"female","group B","some high school","standard","completed","49","53","62"
"male","group B","associate's degree","standard","completed","85","92","87"
"male","group C","bachelor's degree","free/reduced","none","38","41","35"
"female","group C","some high school","standard","none","50","53","44"
"female","group C","some college","standard","none","78","84","79"
"male","group D","bachelor's degree","free/reduced","completed","57","51","51"
"female","group E","associate's degree","standard","completed","63","69","68"
"female","group B","master's degree","standard","none","72","72","67"
"male","group B","high school","standard","completed","64","61","60"
"male","group C","some high school","standard","none","80","74","69"
"male","group C","some college","standard","completed","86","82","88"
"female","group B","high school","standard","none","67","78","76"
"female","group C","associate's degree","free/reduced","none","57","72","69"
"male","group E","some college","standard","completed","97","96","91"
"male","group D","some college","standard","none","46","44","39"
"male","group B","high school","free/reduced","none","56","48","44"
"male","group C","some college","free/reduced","none","64","65","65"
"male","group C","bachelor's degree","standard","none","54","52","50"
"female","group C","some high school","standard","none","63","69","72"
"female","group B","some college","standard","completed","89","98","97"
"female","group C","some high school","free/reduced","none","30","46","37"
"female","group D","some high school","free/reduced","completed","62","65","70"
"male","group C","bachelor's degree","standard","none","76","69","60"
"male","group D","high school","standard","none","62","51","54"
"male","group C","high school","standard","none","78","78","75"
"female","group C","some college","free/reduced","none","44","56","49"
"female","group C","master's degree","standard","completed","68","81","80"
"male","group D","some college","standard","none","73","73","72"
"male","group E","bachelor's degree","standard","none","80","68","66"
"female","group B","bachelor's degree","standard","none","49","62","56"
"female","group B","some college","standard","completed","87","94","92"
"male","group E","some college","standard","completed","93","89","88"
"female","group D","some college","standard","none","56","58","62"
"male","group A","high school","standard","completed","89","82","79"
"male","group E","some college","standard","none","61","58","56"
"female","group D","some college","standard","completed","57","75","77"
"male","group D","high school","standard","completed","66","70","71"
"male","group D","some college","standard","none","94","79","82"
"female","group A","bachelor's degree","standard","completed","52","58","68"
"male","group B","high school","standard","completed","76","71","63"
"female","group C","high school","free/reduced","none","66","73","65"
"female","group D","associate's degree","standard","completed","61","59","58"
"male","group E","associate's degree","standard","completed","100","91","86"
"female","group C","high school","standard","completed","75","71","75"
"male","group D","associate's degree","free/reduced","completed","81","76","78"
"female","group E","some college","standard","none","86","86","88"
"female","group C","master's degree","free/reduced","none","61","71","71"
"female","group A","some college","standard","none","80","96","93"
"female","group B","associate's degree","free/reduced","none","68","79","73"
"female","group E","high school","free/reduced","none","73","83","75"
"male","group E","some college","standard","none","84","76","68"
"male","group D","some high school","standard","none","87","71","69"
"female","group B","some high school","standard","completed","75","77","85"
"female","group C","some college","standard","completed","55","66","64"
"male","group C","associate's degree","free/reduced","none","72","75","71"
"female","group A","some high school","standard","none","79","86","85"
"male","group B","associate's degree","free/reduced","completed","88","73","86"
"male","group B","some college","standard","completed","60","58","54"
"male","group C","some college","free/reduced","none","73","69","63"
"female","group D","high school","standard","none","71","78","76"
"male","group D","associate's degree","standard","none","57","61","58"
"female","group C","associate's degree","standard","none","77","83","81"
"male","group E","bachelor's degree","standard","none","92","80","79"
"female","group E","some college","free/reduced","completed","53","63","62"
"male","group D","some high school","free/reduced","none","52","52","52"
"male","group E","some college","free/reduced","none","60","57","49"
"female","group C","some high school","free/reduced","completed","66","83","77"
"female","group D","high school","free/reduced","none","70","74","76"
"male","group D","high school","standard","none","60","56","59"
"female","group C","high school","free/reduced","none","69","81","76"
"male","group E","some high school","standard","completed","82","67","67"
"male","group E","bachelor's degree","standard","none","71","77","75"
"female","group C","some college","free/reduced","none","71","80","78"
"male","group B","high school","standard","completed","73","62","67"
"male","group C","high school","free/reduced","none","38","34","32"
"male","group C","some college","free/reduced","none","47","37","33"
"male","group B","some high school","standard","none","57","55","48"
"male","group B","some college","standard","completed","92","87","88"
"male","group C","associate's degree","free/reduced","completed","66","64","64"
"male","group C","some college","standard","none","80","82","76"
"male","group A","associate's degree","standard","none","67","65","64"
"female","group E","bachelor's degree","standard","none","62","60","64"
"female","group D","some high school","standard","completed","72","76","70"
"male","group C","some high school","free/reduced","none","55","58","51"
"male","group E","some college","standard","completed","100","100","100"
"male","group B","some high school","free/reduced","completed","48","60","55"
"male","group B","some college","standard","none","90","80","85"
"female","group C","some college","free/reduced","none","46","57","56"
"male","group B","some college","free/reduced","completed","79","80","79"
"male","group D","some high school","free/reduced","none","37","40","35"
"male","group C","bachelor's degree","free/reduced","completed","76","81","81"
"female","group B","some college","standard","none","68","86","84"
"female","group B","high school","standard","none","46","65","63"
"female","group B","high school","standard","none","73","86","78"
"female","group C","high school","free/reduced","completed","72","81","81"
"male","group D","bachelor's degree","standard","none","66","61","62"
"female","group C","high school","standard","none","81","78","80"
"male","group C","associate's degree","free/reduced","none","79","74","73"
"female","group C","associate's degree","standard","none","73","88","81"
"male","group D","some high school","standard","completed","54","62","56"
"male","group D","associate's degree","free/reduced","none","83","91","87"
"female","group C","some college","free/reduced","completed","69","90","88"
"male","group C","some high school","standard","completed","73","67","62"
"female","group A","high school","free/reduced","completed","45","62","65"
"male","group B","some college","standard","completed","68","61","63"
"male","group C","high school","standard","none","61","62","58"
"female","group A","bachelor's degree","free/reduced","completed","60","69","69"
"female","group C","high school","standard","none","87","96","94"
"male","group B","associate's degree","free/reduced","none","41","35","32"
"male","group B","master's degree","standard","none","54","50","42"
"female","group E","some high school","free/reduced","completed","53","67","63"
"male","group B","high school","standard","completed","66","66","68"
"female","group D","master's degree","standard","none","82","85","86"
"female","group A","bachelor's degree","standard","none","84","82","83"
"male","group C","associate's degree","standard","completed","90","91","89"
"male","group C","some college","standard","none","96","91","87"
"male","group B","high school","standard","completed","64","62","56"
"female","group B","some high school","standard","none","49","47","44"
"male","group C","high school","standard","completed","83","82","75"
"female","group C","some high school","standard","completed","83","92","89"
"male","group C","some high school","standard","none","64","61","64"
"male","group C","high school","standard","none","40","37","38"
"male","group E","some college","free/reduced","none","77","61","59"
"female","group D","master's degree","standard","none","75","73","76"
"male","group D","high school","free/reduced","none","51","60","54"
"male","group E","bachelor's degree","free/reduced","none","91","83","84"
"male","group C","bachelor's degree","free/reduced","none","65","63","64"
"male","group D","high school","standard","none","67","51","46"
"male","group C","some college","free/reduced","none","54","48","41"
"male","group B","some high school","standard","none","51","49","44"
"male","group C","some high school","standard","none","59","67","56"
"female","group D","bachelor's degree","standard","completed","100","100","100"
"male","group C","associate's degree","standard","none","65","72","66"
"female","group A","high school","standard","completed","74","64","73"
"female","group C","high school","standard","completed","48","58","62"
"female","group B","some college","standard","none","64","72","74"
"male","group C","bachelor's degree","standard","none","77","73","64"
"female","group E","some college","standard","none","71","82","81"
"female","group C","associate's degree","free/reduced","completed","35","61","61"
"male","group C","master's degree","free/reduced","none","51","52","46"
"male","group A","high school","standard","none","64","57","49"
"female","group B","bachelor's degree","standard","none","74","89","86"
"female","group B","some college","free/reduced","none","54","67","64"
"female","group B","some college","standard","none","83","86","84"
"female","group B","some college","free/reduced","none","32","37","35"
"female","group D","some high school","standard","none","53","61","60"
"female","group C","some high school","standard","none","77","86","87"
"male","group C","master's degree","free/reduced","completed","80","78","82"
"male","group D","associate's degree","standard","none","96","95","88"
"female","group D","high school","free/reduced","completed","75","77","78"
"female","group C","bachelor's degree","standard","none","75","82","80"
"male","group D","some college","standard","none","94","87","92"
"male","group E","associate's degree","free/reduced","completed","70","63","72"
"female","group C","high school","free/reduced","none","39","51","40"
"female","group D","master's degree","standard","none","95","100","100"
"female","group D","some college","free/reduced","none","63","76","76"
"female","group C","some college","free/reduced","completed","56","80","76"
"male","group D","associate's degree","standard","none","61","58","59"
"female","group B","some college","free/reduced","completed","61","82","77"
"female","group D","associate's degree","free/reduced","none","85","88","89"
"female","group C","high school","standard","none","68","77","70"
"male","group C","high school","standard","completed","82","91","90"
"female","group B","some college","standard","none","70","80","75"
"female","group C","associate's degree","standard","none","73","88","85"
"female","group B","high school","standard","none","86","92","92"
"male","group D","some high school","standard","completed","81","76","76"
"female","group E","bachelor's degree","standard","completed","91","99","100"
"male","group D","some high school","free/reduced","none","86","81","76"
"male","group D","some college","free/reduced","none","52","59","55"
"male","group B","some college","free/reduced","completed","74","76","77"
"female","group E","some high school","free/reduced","none","35","50","39"
"female","group D","high school","standard","none","57","75","70"
"male","group C","some high school","standard","completed","67","69","69"
"male","group C","associate's degree","free/reduced","none","73","83","75"
"female","group D","some college","standard","completed","63","77","81"
"male","group A","master's degree","free/reduced","none","63","62","57"
"female","group C","associate's degree","free/reduced","none","37","41","49"
"female","group B","some college","standard","none","69","70","68"
"male","group B","some high school","free/reduced","none","73","75","65"
"female","group C","associate's degree","standard","none","60","68","63"
"female","group C","high school","standard","completed","59","71","69"
"female","group D","associate's degree","free/reduced","none","66","69","69"
"male","group D","associate's degree","standard","completed","88","96","96"
"female","group B","bachelor's degree","standard","none","53","60","59"
"female","group C","some high school","standard","none","66","79","66"
"male","group E","associate's degree","standard","completed","71","69","69"
"female","group D","associate's degree","free/reduced","completed","69","81","88"
"female","group C","bachelor's degree","free/reduced","none","44","61","60"
"male","group B","some college","standard","none","73","62","60"
"male","group C","high school","free/reduced","completed","86","84","82"
"female","group E","some college","standard","none","96","100","94"
"male","group E","high school","standard","none","95","85","76"
"female","group C","master's degree","standard","none","65","79","78"
"male","group B","some college","standard","none","69","71","60"
"female","group C","some college","free/reduced","none","62","73","68"
"male","group D","some college","free/reduced","none","80","86","79"
"male","group D","some high school","standard","none","72","63","61"
"male","group C","associate's degree","standard","completed","98","98","90"
"male","group E","high school","standard","completed","87","82","77"
"female","group C","some high school","standard","none","48","61","48"
"male","group C","high school","standard","completed","83","79","87"
"female","group A","associate's degree","standard","none","73","85","87"
"female","group E","some college","standard","completed","91","98","90"
"male","group B","high school","free/reduced","none","52","49","42"
"female","group C","some college","free/reduced","completed","75","83","85"
"female","group C","some college","standard","none","59","74","72"
"male","group C","associate's degree","standard","none","68","71","73"
"female","group D","some college","standard","none","68","78","72"
"female","group D","some college","standard","none","64","69","69"
"male","group C","bachelor's degree","free/reduced","none","55","52","53"
"male","group B","high school","standard","completed","91","86","86"
"male","group E","associate's degree","standard","none","68","61","57"
"male","group D","bachelor's degree","standard","none","87","92","86"
"male","group D","master's degree","free/reduced","none","77","71","72"
"female","group B","associate's degree","free/reduced","completed","45","64","62"
"male","group C","some high school","free/reduced","none","46","50","41"
"male","group C","high school","standard","none","56","53","46"
"male","group B","bachelor's degree","free/reduced","completed","51","58","51"
"female","group C","some high school","standard","none","58","74","70"
"female","group D","some high school","free/reduced","none","38","52","53"
"male","group A","some college","free/reduced","completed","49","54","56"
"female","group D","bachelor's degree","standard","none","82","100","100"
"female","group B","high school","free/reduced","completed","43","61","58"
"male","group A","associate's degree","standard","completed","66","65","63"
"male","group C","master's degree","free/reduced","none","57","71","65"
"male","group B","bachelor's degree","standard","completed","70","63","59"
"female","group C","associate's degree","standard","none","59","69","66"
"male","group C","associate's degree","standard","none","91","90","88"
"male","group D","some college","free/reduced","none","79","73","81"
"male","group B","associate's degree","free/reduced","none","41","46","38"
"female","group A","some high school","standard","completed","56","67","69"
"male","group B","associate's degree","free/reduced","completed","72","64","67"
"female","group B","high school","free/reduced","completed","75","92","88"
"female","group C","high school","standard","completed","53","60","64"
"male","group A","some college","standard","completed","65","62","66"
"female","group D","some high school","free/reduced","none","23","34","33"
"male","group D","some college","free/reduced","none","52","52","46"
"female","group E","some college","standard","none","51","55","57"
"male","group D","some college","standard","none","86","90","85"
"male","group A","associate's degree","standard","none","86","80","76"
"male","group E","associate's degree","free/reduced","none","67","71","61"
"male","group C","bachelor's degree","free/reduced","none","73","75","65"
"male","group A","associate's degree","free/reduced","none","55","56","56"
"male","group C","high school","standard","none","59","52","50"
"female","group D","master's degree","standard","completed","61","65","74"
"female","group D","some college","standard","completed","71","75","79"
"female","group B","high school","standard","none","62","73","70"
"male","group B","some high school","free/reduced","none","59","55","50"
"male","group C","high school","standard","none","58","44","43"
"male","group C","some high school","standard","none","65","59","52"
"female","group C","some college","standard","none","80","87","88"
"male","group C","some college","standard","completed","57","56","55"
"female","group B","bachelor's degree","standard","none","42","52","52"
"female","group E","some college","standard","none","52","55","51"
"male","group A","associate's degree","free/reduced","completed","58","55","49"
"male","group B","master's degree","standard","none","100","91","85"
"female","group E","associate's degree","standard","none","99","100","100"
"male","group E","high school","standard","none","80","65","63"
"female","group B","some high school","free/reduced","completed","59","70","77"
"male","group C","some college","free/reduced","completed","65","65","70"
"female","group C","bachelor's degree","free/reduced","completed","47","65","67"
"female","group B","some college","standard","completed","51","56","57"
"female","group D","some college","standard","none","62","68","61"
"male","group C","some college","standard","none","60","54","52"
"male","group C","high school","standard","none","95","93","80"
"male","group D","some high school","standard","none","88","82","74"
"male","group B","bachelor's degree","standard","none","68","52","50"
"male","group D","associate's degree","standard","none","84","82","75"
"female","group A","some high school","free/reduced","none","50","58","56"
"female","group D","some college","standard","none","41","48","47"
"female","group D","some college","standard","completed","61","68","67"
"male","group C","bachelor's degree","free/reduced","none","62","63","55"
"female","group C","high school","standard","none","55","70","67"
"male","group B","some college","standard","completed","89","83","86"
"male","group D","associate's degree","free/reduced","none","68","70","66"
"male","group A","bachelor's degree","standard","none","70","64","59"
"female","group D","some college","free/reduced","none","47","62","58"
