"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group D","bachelor's degree","free/reduced","none","54","61","66"
"female","group D","some college","standard","none","69","79","81"
"male","group B","bachelor's degree","standard","completed","90","95","93"
"male","group E","bachelor's degree","standard","none","100","99","95"
"male","group C","associate's degree","standard","completed","83","84","88"
"male","group D","associate's degree","standard","none","26","23","19"
"female","group C","associate's degree","standard","none","53","62","60"
"male","group E","bachelor's degree","standard","none","86","76","75"
"male","group E","associate's degree","free/reduced","none","96","87","85"
"male","group C","high school","free/reduced","none","48","58","47"
"male","group C","associate's degree","standard","none","81","74","70"
"female","group E","some high school","free/reduced","none","70","72","63"
"male","group B","high school","free/reduced","completed","75","75","74"
"male","group C","some high school","free/reduced","none","59","47","47"
"female","group D","high school","free/reduced","none","41","58","57"
"female","group C","associate's degree","free/reduced","completed","57","60","66"
"female","group B","some high school","standard","none","57","52","55"
"male","group B","some high school","standard","none","76","75","73"
"female","group D","high school","standard","none","82","88","89"
"male","group C","some college","free/reduced","none","67","66","66"
"male","group D","associate's degree","free/reduced","none","60","60","53"
"female","group E","associate's degree","free/reduced","completed","75","80","81"
"female","group D","some college","standard","completed","73","75","83"
"female","group B","associate's degree","free/reduced","completed","39","54","53"
"male","group E","some high school","free/reduced","completed","78","79","76"
"female","group D","some college","free/reduced","none","51","62","62"
"male","group B","high school","standard","none","61","56","47"
"male","group A","some college","standard","completed","98","89","94"
"male","group E","high school","free/reduced","completed","61","58","54"
"female","group D","associate's degree","standard","none","61","65","66"
"female","group C","some college","standard","completed","59","58","67"
"male","group B","some high school","standard","none","84","86","75"
"female","group D","associate's degree","standard","completed","65","69","79"
"male","group D","some college","free/reduced","completed","62","56","54"
"male","group C","bachelor's degree","free/reduced","none","45","41","47"
"female","group E","some high school","standard","none","83","83","83"
"female","group B","associate's degree","standard","none","43","52","54"
"female","group D","master's degree","standard","none","78","95","92"
"male","group B","associate's degree","standard","completed","65","69","69"
"female","group B","master's degree","free/reduced","none","53","60","55"
"male","group C","high school","standard","none","64","46","47"
"female","group C","associate's degree","standard","completed","83","87","96"
"male","group D","high school","free/reduced","none","77","72","69"
"male","group E","some college","standard","completed","87","73","73"
"female","group C","some high school","free/reduced","none","40","51","49"
"female","group B","some high school","standard","none","65","71","71"
"female","group C","bachelor's degree","free/reduced","completed","51","59","66"
"female","group C","some high school","standard","completed","73","84","83"
"male","group C","master's degree","standard","completed","60","53","53"
"male","group E","associate's degree","free/reduced","completed","84","89","88"
"female","group A","some high school","free/reduced","none","34","54","48"
"male","group E","some high school","standard","none","86","67","71"
"female","group C","some college","standard","none","50","52","56"
"female","group D","some college","standard","none","83","84","86"
"female","group D","some college","standard","none","61","74","72"
"female","group D","bachelor's degree","standard","none","72","87","80"
"female","group D","high school","standard","none","59","65","64"
"female","group D","bachelor's degree","standard","none","83","81","82"
"male","group E","some high school","standard","none","71","63","59"
"male","group E","some high school","free/reduced","none","58","47","39"
"female","group E","master's degree","standard","none","79","68","71"
"female","group B","some college","standard","none","41","54","53"
"female","group D","master's degree","standard","none","66","77","76"
"male","group C","some college","free/reduced","completed","55","56","54"
"male","group C","some high school","standard","none","66","63","60"
"male","group B","associate's degree","standard","none","83","80","75"
"female","group C","associate's degree","standard","none","66","76","77"
"male","group C","some high school","standard","completed","74","74","72"
"female","group D","high school","free/reduced","completed","54","69","64"
"male","group C","associate's degree","standard","none","80","70","74"
"male","group D","some high school","standard","none","81","74","76"
"female","group C","bachelor's degree","free/reduced","none","70","87","85"
"female","group C","some high school","free/reduced","completed","47","61","64"
"female","group B","high school","standard","none","12","22","25"
"male","group C","associate's degree","standard","none","62","58","51"
"male","group E","some college","free/reduced","completed","73","68","65"
"female","group E","bachelor's degree","standard","none","92","96","99"
"female","group C","some high school","standard","none","76","89","91"
"male","group A","some college","standard","completed","48","48","52"
"male","group D","some college","free/reduced","none","86","75","69"
"female","group B","high school","standard","none","63","74","71"
"female","group E","associate's degree","free/reduced","none","75","88","85"
"male","group C","high school","free/reduced","none","74","77","71"
"female","group D","bachelor's degree","standard","completed","92","100","100"
"male","group D","high school","free/reduced","none","55","48","41"
"female","group E","associate's degree","standard","completed","69","78","77"
"male","group D","some high school","standard","none","55","49","39"
"female","group C","some college","standard","none","93","90","89"
"male","group C","some college","standard","none","62","54","53"
"male","group C","some college","standard","completed","100","95","88"
"female","group E","some college","standard","none","80","79","82"
"female","group C","some college","standard","none","55","70","70"
"female","group B","some high school","standard","none","73","77","82"
"female","group C","some college","standard","none","80","97","96"
"female","group C","some college","free/reduced","none","49","69","63"
"female","group E","associate's degree","standard","none","83","88","86"
"male","group B","some high school","free/reduced","none","35","41","33"
"female","group D","some college","free/reduced","completed","41","51","53"
"male","group E","some high school","free/reduced","completed","68","59","53"
"male","group C","high school","standard","completed","88","76","85"
"female","group D","associate's degree","standard","none","68","74","71"
"female","group B","associate's degree","standard","none","58","71","73"
"female","group D","some college","free/reduced","none","59","58","63"
"male","group C","some college","free/reduced","completed","81","87","84"
"male","group D","high school","free/reduced","none","41","36","38"
"female","group C","associate's degree","standard","none","63","73","72"
"female","group B","bachelor's degree","standard","none","57","77","76"
"male","group D","some high school","standard","completed","96","92","92"
"male","group C","some college","free/reduced","none","49","56","51"
"female","group D","master's degree","standard","none","67","74","73"
"male","group B","associate's degree","free/reduced","none","59","59","52"
"female","group D","associate's degree","standard","completed","83","84","88"
"male","group B","some high school","standard","completed","57","50","53"
"male","group B","high school","free/reduced","completed","25","30","28"
"female","group D","high school","standard","none","79","78","80"
"female","group A","high school","standard","completed","86","94","100"
"male","group D","some high school","standard","completed","87","95","91"
"male","group B","master's degree","standard","none","59","61","57"
"female","group B","some college","free/reduced","completed","67","87","78"
"male","group D","some high school","standard","completed","68","70","70"
"male","group A","some high school","standard","completed","58","46","47"
"female","group C","high school","standard","completed","60","65","65"
"male","group B","high school","free/reduced","completed","35","44","40"
"male","group B","associate's degree","free/reduced","none","80","78","75"
"female","group A","bachelor's degree","standard","none","63","80","80"
"female","group B","some college","free/reduced","completed","59","67","66"
"female","group C","bachelor's degree","standard","completed","69","73","85"
"male","group C","some high school","standard","none","90","81","82"
"female","group A","some college","standard","none","65","64","71"
"female","group C","master's degree","standard","none","77","84","78"
"female","group D","some high school","standard","completed","58","64","71"
"male","group D","some college","free/reduced","none","62","57","55"
"male","group E","master's degree","standard","none","72","61","64"
"female","group E","some college","free/reduced","none","66","68","70"
"male","group B","associate's degree","standard","none","59","53","55"
"female","group D","some high school","standard","none","87","100","92"
"female","group C","some high school","free/reduced","completed","81","82","85"
"female","group D","some high school","standard","none","69","72","73"
"male","group A","associate's degree","standard","none","78","69","65"
"female","group D","bachelor's degree","free/reduced","none","66","77","82"
"female","group B","high school","standard","none","50","72","72"
"male","group B","some high school","free/reduced","none","46","39","41"
"female","group B","high school","standard","none","70","79","74"
"female","group C","high school","standard","none","75","83","76"
"male","group E","high school","standard","completed","100","98","100"
"male","group D","some high school","free/reduced","none","50","54","55"
"female","group C","some college","free/reduced","completed","45","50","60"
"male","group E","some college","standard","none","86","74","69"
"female","group B","associate's degree","standard","none","91","84","88"
"male","group E","some college","free/reduced","none","67","53","53"
"female","group E","some high school","free/reduced","none","59","64","64"
"female","group B","high school","free/reduced","completed","49","63","62"
"female","group D","high school","free/reduced","completed","51","65","66"
"male","group C","associate's degree","free/reduced","completed","52","59","62"
"female","group E","high school","standard","none","93","92","95"
"female","group D","some high school","standard","none","66","76","77"
"female","group D","some college","standard","none","72","80","80"
"female","group D","high school","standard","none","46","57","63"
"male","group D","some college","free/reduced","none","52","55","54"
"male","group B","bachelor's degree","free/reduced","completed","58","56","64"
"female","group B","associate's degree","free/reduced","none","66","82","79"
"female","group B","associate's degree","standard","completed","66","64","78"
"female","group D","associate's degree","standard","none","39","48","55"
"male","group B","some high school","free/reduced","completed","33","38","38"
"male","group D","associate's degree","free/reduced","none","77","81","77"
"female","group E","some college","free/reduced","none","58","64","62"
"female","group D","some college","free/reduced","none","39","60","61"
"male","group D","some college","standard","none","64","61","59"
"male","group C","high school","standard","none","53","48","39"
"male","group A","some high school","standard","none","67","65","60"
"female","group D","associate's degree","standard","completed","75","81","93"
"female","group E","bachelor's degree","free/reduced","completed","68","75","74"
"female","group C","some high school","standard","completed","71","79","87"
"male","group B","associate's degree","standard","none","81","75","74"
"male","group B","some college","standard","completed","60","63","55"
"female","group D","high school","standard","completed","75","75","85"
"female","group C","associate's degree","standard","none","58","78","75"
"male","group B","associate's degree","free/reduced","completed","72","61","68"
"male","group B","some high school","standard","completed","67","62","60"
"male","group B","some college","standard","none","70","66","65"
"female","group C","some college","free/reduced","completed","53","73","74"
"female","group C","associate's degree","standard","completed","74","84","87"
"female","group B","some college","free/reduced","none","44","66","60"
"female","group B","bachelor's degree","free/reduced","completed","39","61","57"
"female","group B","high school","standard","none","53","66","62"
"female","group E","master's degree","standard","completed","88","77","86"
"male","group C","some college","standard","none","70","75","70"
"male","group C","associate's degree","standard","completed","83","88","81"
"female","group D","some high school","standard","none","68","84","75"
"female","group B","master's degree","standard","none","59","69","66"
"male","group B","some high school","standard","completed","54","44","43"
"male","group B","some high school","standard","none","69","61","58"
"male","group C","associate's degree","standard","none","87","83","80"
"male","group C","associate's degree","standard","completed","78","76","69"
"male","group D","some high school","standard","completed","82","85","89"
"male","group C","bachelor's degree","free/reduced","completed","68","69","65"
"male","group E","some college","standard","completed","100","94","95"
"male","group C","some high school","free/reduced","none","52","44","40"
"male","group C","associate's degree","standard","none","64","61","64"
"male","group D","some high school","free/reduced","none","72","75","74"
"female","group D","master's degree","standard","none","73","75","69"
"female","group D","associate's degree","standard","none","69","71","68"
"female","group C","some high school","free/reduced","completed","45","63","59"
"female","group B","some college","standard","none","67","76","70"
"female","group B","some high school","standard","none","62","67","61"
"male","group C","some college","standard","none","56","53","51"
"male","group D","associate's degree","standard","none","56","50","54"
"female","group B","associate's degree","standard","none","61","56","63"
"male","group D","some college","standard","none","56","48","52"
"male","group C","associate's degree","free/reduced","none","57","61","59"
"female","group A","some college","free/reduced","none","60","58","58"
"male","group C","some high school","standard","none","60","65","57"
"female","group D","some high school","standard","none","65","68","65"
"female","group D","high school","free/reduced","completed","53","71","66"
"female","group E","some college","standard","none","76","80","73"
"female","group D","some high school","free/reduced","none","53","65","65"
"female","group D","associate's degree","standard","none","76","89","94"
"female","group A","associate's degree","standard","none","65","78","75"
"male","group D","bachelor's degree","free/reduced","none","70","58","58"
"female","group D","some college","free/reduced","none","40","60","58"
"female","group D","some high school","free/reduced","completed","51","77","75"
"female","group C","some high school","standard","completed","88","97","96"
"male","group D","some high school","free/reduced","none","41","38","36"
"female","group B","some high school","standard","none","71","66","70"
"male","group C","some high school","free/reduced","none","30","30","26"
"male","group D","some high school","free/reduced","none","67","64","62"
"male","group B","high school","standard","none","59","60","52"
"female","group C","some college","free/reduced","none","64","71","73"
"male","group D","some high school","standard","completed","84","79","77"
"female","group B","bachelor's degree","free/reduced","none","61","66","67"
"male","group D","high school","standard","none","96","80","83"
"male","group B","associate's degree","free/reduced","none","46","56","57"
"female","group C","high school","standard","none","66","84","79"
"female","group C","some high school","free/reduced","none","46","63","60"
"male","group D","master's degree","standard","none","61","51","49"
"female","group A","bachelor's degree","free/reduced","none","46","63","64"
"male","group D","bachelor's degree","standard","none","76","78","80"
"male","group E","bachelor's degree","free/reduced","none","67","62","55"
"male","group D","some college","standard","none","89","72","66"
"female","group A","high school","free/reduced","none","54","63","62"
"female","group D","some college","standard","none","64","71","70"
"female","group E","high school","standard","completed","84","80","80"
"male","group C","some college","free/reduced","none","67","65","58"
"female","group D","associate's degree","free/reduced","none","67","93","89"
"female","group B","high school","standard","none","62","70","72"
"male","group D","high school","standard","completed","94","86","89"
"male","group D","some high school","standard","none","44","52","52"
"female","group A","some college","standard","none","62","69","70"
"female","group E","high school","standard","completed","86","100","100"
"male","group C","some high school","standard","none","42","45","40"
"male","group C","associate's degree","free/reduced","none","81","73","68"
"male","group D","some college","free/reduced","completed","82","75","75"
"male","group D","associate's degree","standard","completed","75","60","61"
"male","group B","some high school","free/reduced","none","69","79","69"
"female","group D","bachelor's degree","standard","completed","83","97","100"
"male","group A","associate's degree","standard","none","72","74","71"
"female","group C","master's degree","free/reduced","none","54","58","62"
"male","group B","some college","standard","none","83","84","75"
"male","group C","some college","standard","completed","67","66","64"
"female","group D","some college","standard","completed","71","70","80"
"female","group E","high school","standard","none","88","96","96"
"male","group E","associate's degree","standard","none","79","73","71"
"male","group B","some high school","free/reduced","completed","61","64","64"
"male","group D","master's degree","free/reduced","completed","76","93","90"
"female","group C","master's degree","free/reduced","none","80","95","86"
"female","group C","high school","standard","completed","73","83","83"
"male","group C","some college","standard","none","93","83","82"
"female","group B","some college","standard","none","58","79","72"
"male","group C","high school","standard","none","68","65","62"
"male","group A","associate's degree","free/reduced","completed","61","62","59"
"male","group B","associate's degree","standard","none","83","79","75"
"female","group C","associate's degree","standard","none","79","89","95"
"female","group C","some high school","standard","none","85","90","86"
"female","group B","bachelor's degree","standard","none","71","73","74"
"female","group A","some college","free/reduced","none","56","67","60"
"female","group C","high school","free/reduced","none","54","68","57"
"female","group E","some college","standard","completed","56","53","53"
"male","group C","high school","standard","completed","47","47","53"
"male","group E","high school","standard","completed","98","99","95"
"female","group A","some high school","standard","completed","90","89","95"
"female","group B","associate's degree","free/reduced","none","46","47","52"
"male","group D","high school","free/reduced","none","62","65","63"
"male","group D","master's degree","standard","none","70","71","66"
"female","group E","bachelor's degree","standard","completed","62","69","72"
"male","group C","high school","free/reduced","none","36","41","34"
"male","group D","some college","free/reduced","none","49","47","42"
"male","group D","some high school","free/reduced","completed","67","70","71"
"female","group C","some high school","standard","none","38","53","52"
"female","group C","some high school","free/reduced","none","28","47","42"
"male","group B","some high school","free/reduced","completed","58","62","61"
"male","group C","some college","free/reduced","completed","59","54","57"
"male","group D","high school","free/reduced","none","63","59","59"
"male","group D","bachelor's degree","standard","none","76","71","76"
"male","group D","some college","free/reduced","completed","62","61","65"
"female","group B","some college","free/reduced","none","61","62","63"
"male","group B","some college","standard","none","75","69","69"
"female","group C","associate's degree","free/reduced","completed","51","65","68"
"female","group E","some college","standard","completed","77","83","82"
"male","group B","bachelor's degree","standard","none","53","60","52"
"male","group B","some college","free/reduced","none","65","59","54"
"female","group C","associate's degree","standard","none","75","72","77"
"male","group C","bachelor's degree","standard","completed","69","71","68"
"male","group C","some high school","standard","none","65","70","61"
"female","group E","high school","free/reduced","none","57","68","65"
"female","group E","bachelor's degree","free/reduced","completed","62","78","80"
"male","group B","master's degree","standard","none","79","78","77"
"male","group E","high school","free/reduced","none","65","52","48"
"male","group C","high school","standard","completed","72","75","76"
"female","group D","some high school","standard","completed","54","70","67"
"female","group C","some college","standard","none","72","75","73"
"male","group E","some high school","free/reduced","none","54","52","45"
"female","group B","bachelor's degree","standard","none","60","58","58"
"male","group C","master's degree","standard","none","70","77","79"
"female","group C","bachelor's degree","standard","none","72","78","85"
"female","group D","some college","standard","none","61","64","67"
"male","group E","high school","standard","none","72","60","59"
"male","group D","associate's degree","standard","none","65","56","60"
"male","group E","some high school","standard","none","76","58","56"
"female","group C","some high school","standard","completed","57","71","73"
"male","group C","high school","free/reduced","completed","61","61","57"
"female","group A","some high school","free/reduced","none","49","67","54"
"female","group A","some high school","standard","none","84","88","83"
"male","group B","some high school","standard","none","63","66","65"
"male","group D","high school","standard","completed","74","73","66"
"female","group C","some college","standard","none","74","83","79"
"female","group C","bachelor's degree","free/reduced","none","33","56","52"
"male","group D","high school","free/reduced","none","59","68","65"
"male","group C","high school","free/reduced","completed","67","72","67"
"female","group D","some college","free/reduced","none","65","72","76"
"male","group B","some high school","standard","completed","75","75","76"
"male","group B","high school","standard","none","67","58","57"
"female","group A","associate's degree","standard","none","89","85","83"
"male","group E","associate's degree","free/reduced","completed","85","82","79"
"female","group C","bachelor's degree","standard","none","74","83","83"
"female","group E","associate's degree","free/reduced","none","35","58","51"
"male","group B","bachelor's degree","standard","completed","84","76","85"
"male","group C","some college","standard","none","50","48","48"
"male","group B","some high school","standard","none","49","48","45"
"female","group B","high school","free/reduced","completed","62","78","75"
"female","group C","some college","standard","completed","90","84","87"
"female","group B","some college","standard","completed","76","100","95"
"male","group B","master's degree","standard","completed","93","93","90"
"female","group C","some high school","free/reduced","completed","70","84","82"
"female","group E","associate's degree","free/reduced","none","64","61","55"
"female","group C","high school","standard","completed","61","64","63"
"male","group D","associate's degree","standard","none","51","44","43"
"female","group D","some high school","standard","none","77","75","75"
"female","group A","associate's degree","standard","none","67","75","77"
"male","group A","associate's degree","standard","none","86","82","82"
"male","group A","some college","free/reduced","completed","52","45","47"
"female","group E","associate's degree","standard","none","61","64","59"
"male","group A","associate's degree","standard","none","82","85","78"
"female","group D","associate's degree","standard","none","59","69","69"
"male","group D","bachelor's degree","standard","completed","55","53","59"
"male","group E","bachelor's degree","standard","none","100","78","84"
"female","group B","some high school","free/reduced","none","51","72","69"
"male","group D","associate's degree","free/reduced","completed","74","74","75"
"female","group C","associate's degree","standard","none","68","65","67"
"female","group B","some high school","standard","completed","55","66","64"
"male","group C","some college","standard","none","87","78","79"
"male","group C","associate's degree","standard","completed","56","53","55"
"male","group B","bachelor's degree","free/reduced","none","74","88","80"
"male","group C","bachelor's degree","standard","none","71","65","63"
"male","group B","bachelor's degree","standard","completed","83","83","83"
"male","group E","high school","standard","none","89","81","70"
"male","group C","high school","free/reduced","completed","68","73","73"
"female","group D","high school","standard","none","78","83","80"
"female","group C","some college","standard","none","47","49","50"
"female","group E","some college","free/reduced","completed","58","72","79"
"female","group C","high school","free/reduced","none","52","63","51"
"male","group E","master's degree","free/reduced","none","82","85","81"
"female","group D","some high school","free/reduced","none","76","79","81"
"female","group B","associate's degree","standard","completed","59","79","79"
"male","group B","some high school","standard","none","59","59","61"
"male","group D","some college","standard","completed","74","76","82"
"female","group D","some high school","standard","none","70","69","65"
"male","group E","high school","free/reduced","completed","78","79","79"
"female","group E","some college","standard","completed","91","100","100"
"male","group C","high school","standard","none","91","90","83"
"female","group C","some college","standard","none","71","83","83"
"female","group A","associate's degree","standard","none","59","69","68"
"male","group D","master's degree","standard","none","71","73","70"
"female","group B","some high school","standard","none","54","69","61"
"female","group D","high school","standard","none","66","69","74"
"female","group E","high school","standard","none","76","76","72"
"male","group B","high school","standard","none","67","59","62"
"female","group B","some high school","standard","none","66","80","80"
"female","group D","some college","standard","none","79","84","79"
"male","group D","some college","standard","none","78","85","78"
"female","group B","high school","free/reduced","none","54","59","53"
"female","group B","high school","free/reduced","completed","77","84","88"
"female","group E","bachelor's degree","free/reduced","none","80","82","88"
"female","group B","some high school","standard","none","82","86","83"
"male","group C","associate's degree","standard","none","88","85","85"
"male","group C","some college","standard","none","78","74","74"
"female","group C","associate's degree","standard","none","58","73","70"
"male","group D","some high school","standard","none","65","58","62"
"female","group C","high school","standard","completed","56","74","71"
"female","group D","associate's degree","standard","none","65","77","76"
"male","group C","some high school","standard","completed","76","77","76"
"male","group B","master's degree","standard","completed","74","86","78"
"female","group C","associate's degree","standard","none","77","82","85"
"female","group B","some college","standard","completed","64","87","85"
"male","group E","some college","standard","none","100","98","94"
"female","group B","associate's degree","standard","none","80","87","89"
"female","group E","some high school","free/reduced","completed","74","76","77"
"male","group C","associate's degree","free/reduced","completed","58","59","66"
"male","group B","some college","standard","none","93","84","82"
"female","group D","high school","free/reduced","none","71","84","77"
"female","group D","bachelor's degree","standard","completed","93","99","100"
"female","group A","master's degree","free/reduced","completed","78","93","97"
"female","group C","master's degree","free/reduced","none","67","70","75"
"female","group E","some high school","free/reduced","none","57","64","59"
"male","group C","some high school","free/reduced","none","58","55","52"
"female","group D","some college","free/reduced","none","66","87","81"
"male","group C","some high school","standard","completed","78","73","77"
"female","group D","associate's degree","standard","completed","79","75","87"
